,Site,Year,potato_intensity,Lon,Lat,CPBA,CPBL,Month,tavg,tmin,tmax,category,Prop_potato,Day_in_Month
225,10491,2010,0.073596324,-89.8626783,44.02659726,0.6,1,6,19.05000019,12,26.10000038,Potatoes,0.0319,21
226,10492,2010,0.073596324,-89.8626783,44.02659726,0,4.7,6,19.05000019,12,26.10000038,Potatoes,0.0319,28
227,10493,2010,0.073596324,-89.8626783,44.02659726,0.5,0.9,7,21.34999991,14.69999981,28,Potatoes,0.0319,5
228,10494,2010,0.073596324,-89.8626783,44.02659726,0.5,0.8,7,21.34999991,14.69999981,28,Potatoes,0.0319,12
229,10495,2010,0.073596324,-89.8626783,44.02659726,2.5,1.1,7,21.34999991,14.69999981,28,Potatoes,0.0319,19
230,10496,2010,0.073596324,-89.8626783,44.02659726,4,4.5,7,21.34999991,14.69999981,28,Potatoes,0.0319,26
231,10497,2010,0.073596324,-89.8626783,44.02659726,2.9,0.2,8,20.05000019,13.5,26.60000038,Potatoes,0.0319,2
232,10498,2010,0.073596324,-89.8626783,44.02659726,2.7,8.1,8,20.05000019,13.5,26.60000038,Potatoes,0.0319,9
233,10499,2010,0.073596324,-89.8626783,44.02659726,0.5,4,8,20.05000019,13.5,26.60000038,Potatoes,0.0319,10
234,10500,2010,0.073596324,-89.8626783,44.02659726,1.2,0.9,8,20.05000019,13.5,26.60000038,Potatoes,0.0319,23
235,10504,2008,0.21160707,-89.8531638,44.03573242,0.5,0,6,19.10000038,12,26.20000076,Potatoes,0.0546,2
236,10505,2008,0.21160707,-89.8531638,44.03573242,0.5,0,6,19.10000038,12,26.20000076,Potatoes,0.0546,9
237,10506,2008,0.21160707,-89.8531638,44.03573242,0.5,0,6,19.10000038,12,26.20000076,Potatoes,0.0546,16
238,10507,2008,0.21160707,-89.8531638,44.03573242,0.7,0,6,19.10000038,12,26.20000076,Potatoes,0.0546,23
239,10508,2008,0.21160707,-89.8531638,44.03573242,0.5,0,6,19.10000038,12,26.20000076,Potatoes,0.0546,30
240,10509,2008,0.21160707,-89.8531638,44.03573242,1.4,2.1,7,21.4000001,14.80000019,28,Potatoes,0.0546,7
241,10510,2008,0.21160707,-89.8531638,44.03573242,0.6,3.2,7,21.4000001,14.80000019,28,Potatoes,0.0546,14
242,10511,2008,0.21160707,-89.8531638,44.03573242,1.1,11.5,7,21.4000001,14.80000019,28,Potatoes,0.0546,21
243,10512,2008,0.21160707,-89.8531638,44.03573242,1,6.3,7,21.4000001,14.80000019,28,Potatoes,0.0546,28
244,10513,2008,0.21160707,-89.8531638,44.03573242,3.2,4.8,8,20.05000019,13.5,26.60000038,Potatoes,0.0546,4
245,10514,2015,0.1007,-89.8531638,44.03573242,0,0,5,14.09999991,6.800000191,21.39999962,Potatoes,0.0633,21
246,10515,2015,0.1007,-89.8531638,44.03573242,0,0,5,14.09999991,6.800000191,21.39999962,Potatoes,0.0633,27
247,10516,2015,0.1007,-89.8531638,44.03573242,0,0,6,19.10000038,12,26.20000076,Potatoes,0.0633,3
248,10517,2015,0.1007,-89.8531638,44.03573242,2,0,6,19.10000038,12,26.20000076,Potatoes,0.0633,10
249,10518,2015,0.1007,-89.8531638,44.03573242,2,4,6,19.10000038,12,26.20000076,Potatoes,0.0633,17
250,10519,2015,0.1007,-89.8531638,44.03573242,1.7,10,6,19.10000038,12,26.20000076,Potatoes,0.0633,24
251,10520,2015,0.1007,-89.8531638,44.03573242,1.2,26.7,6,19.10000038,12,26.20000076,Potatoes,0.0633,30
252,10521,2015,0.1007,-89.8531638,44.03573242,1,11.7,7,21.4000001,14.80000019,28,Potatoes,0.0633,7
253,10522,2015,0.1007,-89.8531638,44.03573242,1.2,4,7,21.4000001,14.80000019,28,Potatoes,0.0633,14
254,10523,2015,0.1007,-89.8531638,44.03573242,14,12.5,7,21.4000001,14.80000019,28,Potatoes,0.0633,21
255,10524,2015,0.1007,-89.8531638,44.03573242,2.5,2.5,7,21.4000001,14.80000019,28,Potatoes,0.0633,28
256,10525,2015,0.1007,-89.8531638,44.03573242,4.7,3,8,20.05000019,13.5,26.60000038,Potatoes,0.0633,4
257,10526,2015,0.1007,-89.8531638,44.03573242,6,12.5,8,20.05000019,13.5,26.60000038,Potatoes,0.0633,11
258,10527,2015,0.1007,-89.8531638,44.03573242,6.3,9.3,8,20.05000019,13.5,26.60000038,Potatoes,0.0633,18
259,10528,2015,0.1007,-89.8531638,44.03573242,1,2,8,20.05000019,13.5,26.60000038,Potatoes,0.0633,25
260,10529,2017,0.07944,-89.8531638,44.03573242,0,0,5,14.09999991,6.800000191,21.39999962,Potatoes,0.055,30
261,10530,2017,0.07944,-89.8531638,44.03573242,1,0,6,19.10000038,12,26.20000076,Potatoes,0.055,5
262,10531,2017,0.07944,-89.8531638,44.03573242,8.7,6.3,6,19.10000038,12,26.20000076,Potatoes,0.055,12
263,10532,2017,0.07944,-89.8531638,44.03573242,6.3,18.3,6,19.10000038,12,26.20000076,Potatoes,0.055,19
264,10533,2017,0.07944,-89.8531638,44.03573242,1.7,17,6,19.10000038,12,26.20000076,Potatoes,0.055,26
265,10534,2017,0.07944,-89.8531638,44.03573242,2,9,7,21.4000001,14.80000019,28,Potatoes,0.055,3
266,10535,2017,0.07944,-89.8531638,44.03573242,2.5,21.7,7,21.4000001,14.80000019,28,Potatoes,0.055,10
267,10536,2017,0.07944,-89.8531638,44.03573242,2.7,11.7,7,21.4000001,14.80000019,28,Potatoes,0.055,17
268,10537,2017,0.07944,-89.8531638,44.03573242,8,9.3,7,21.4000001,14.80000019,28,Potatoes,0.055,24
269,10538,2017,0.07944,-89.8531638,44.03573242,12.3,8.7,7,21.4000001,14.80000019,28,Potatoes,0.055,31
270,10539,2017,0.07944,-89.8531638,44.03573242,4.3,10,8,20.05000019,13.5,26.60000038,Potatoes,0.055,7
271,10540,2017,0.07944,-89.8531638,44.03573242,0,1,8,20.05000019,13.5,26.60000038,Potatoes,0.055,14
272,10541,2017,0.07944,-89.8531638,44.03573242,0,0,8,20.05000019,13.5,26.60000038,Potatoes,0.055,21
273,10542,2015,0.1154,-89.87199773,44.03967127,0,0,5,14.04999972,6.800000191,21.29999924,Potatoes,0.0568,21
274,10543,2015,0.1154,-89.87199773,44.03967127,0,0,5,14.04999972,6.800000191,21.29999924,Potatoes,0.0568,27
275,10544,2015,0.1154,-89.87199773,44.03967127,0,0,6,19.10000038,12,26.20000076,Potatoes,0.0568,3
276,10545,2015,0.1154,-89.87199773,44.03967127,1.7,0,6,19.10000038,12,26.20000076,Potatoes,0.0568,10
277,10546,2015,0.1154,-89.87199773,44.03967127,1,6.7,6,19.10000038,12,26.20000076,Potatoes,0.0568,17
278,10547,2015,0.1154,-89.87199773,44.03967127,2,5.7,6,19.10000038,12,26.20000076,Potatoes,0.0568,24
279,10548,2015,0.1154,-89.87199773,44.03967127,1.3,22.7,6,19.10000038,12,26.20000076,Potatoes,0.0568,30
280,10549,2015,0.1154,-89.87199773,44.03967127,1,15,7,21.4000001,14.80000019,28,Potatoes,0.0568,7
281,10550,2015,0.1154,-89.87199773,44.03967127,0.5,3.5,7,21.4000001,14.80000019,28,Potatoes,0.0568,14
282,10551,2015,0.1154,-89.87199773,44.03967127,13,16.7,7,21.4000001,14.80000019,28,Potatoes,0.0568,21
283,10552,2015,0.1154,-89.87199773,44.03967127,45,6.5,7,21.4000001,14.80000019,28,Potatoes,0.0568,28
284,10553,2015,0.1154,-89.87199773,44.03967127,5.7,5,8,20.05000019,13.5,26.60000038,Potatoes,0.0568,4
285,10554,2015,0.1154,-89.87199773,44.03967127,10,7.5,8,20.05000019,13.5,26.60000038,Potatoes,0.0568,11
286,10555,2015,0.1154,-89.87199773,44.03967127,13.3,6,8,20.05000019,13.5,26.60000038,Potatoes,0.0568,18
287,10556,2015,0.1154,-89.87199773,44.03967127,8.3,3.5,8,20.05000019,13.5,26.60000038,Potatoes,0.0568,25
288,10557,2007,0.230652894,-89.89339486,44.06095661,0.5,0,5,13.85000014,6.599999905,21.10000038,Potatoes,0.070987654,29
289,10558,2007,0.230652894,-89.89339486,44.06095661,0.5,0,6,19,11.89999962,26.10000038,Potatoes,0.070987654,4
290,10559,2007,0.230652894,-89.89339486,44.06095661,0.5,0,6,19,11.89999962,26.10000038,Potatoes,0.070987654,11
291,10560,2007,0.230652894,-89.89339486,44.06095661,0.6,0.1,6,19,11.89999962,26.10000038,Potatoes,0.070987654,18
292,10561,2007,0.230652894,-89.89339486,44.06095661,0.9,0,6,19,11.89999962,26.10000038,Potatoes,0.070987654,25
293,10562,2007,0.230652894,-89.89339486,44.06095661,0.5,0,7,21.34999991,14.69999981,28,Potatoes,0.070987654,2
294,10563,2007,0.230652894,-89.89339486,44.06095661,0.5,0.5,7,21.34999991,14.69999981,28,Potatoes,0.070987654,9
295,10564,2007,0.230652894,-89.89339486,44.06095661,0.7,3.2,7,21.34999991,14.69999981,28,Potatoes,0.070987654,16
296,10565,2007,0.230652894,-89.89339486,44.06095661,0.7,0.1,7,21.34999991,14.69999981,28,Potatoes,0.070987654,23
297,10566,2007,0.230652894,-89.89339486,44.06095661,4.9,10,7,21.34999991,14.69999981,28,Potatoes,0.070987654,28
298,10567,2007,0.230652894,-89.89339486,44.06095661,1.4,0.3,8,19.94999981,13.39999962,26.5,Potatoes,0.070987654,6
299,10568,2007,0.230652894,-89.89339486,44.06095661,1.8,1.3,8,19.94999981,13.39999962,26.5,Potatoes,0.070987654,13
300,10569,2010,0.079872894,-89.89339486,44.06095661,0,0,6,19,11.89999962,26.10000038,Potatoes,0.0567,1
301,10570,2010,0.079872894,-89.89339486,44.06095661,0,0,6,19,11.89999962,26.10000038,Potatoes,0.0567,7
302,10571,2010,0.079872894,-89.89339486,44.06095661,0.1,0,6,19,11.89999962,26.10000038,Potatoes,0.0567,14
303,10572,2010,0.079872894,-89.89339486,44.06095661,0.2,1.1,6,19,11.89999962,26.10000038,Potatoes,0.0567,21
304,10573,2010,0.079872894,-89.89339486,44.06095661,0,1.3,6,19,11.89999962,26.10000038,Potatoes,0.0567,28
305,10574,2010,0.079872894,-89.89339486,44.06095661,0.5,3,7,21.34999991,14.69999981,28,Potatoes,0.0567,5
306,10575,2010,0.079872894,-89.89339486,44.06095661,0.5,1.7,7,21.34999991,14.69999981,28,Potatoes,0.0567,12
307,10576,2010,0.079872894,-89.89339486,44.06095661,0.1,0.3,7,21.34999991,14.69999981,28,Potatoes,0.0567,19
308,10577,2010,0.079872894,-89.89339486,44.06095661,3.1,1.5,7,21.34999991,14.69999981,28,Potatoes,0.0567,26
309,10578,2010,0.079872894,-89.89339486,44.06095661,2.3,0.4,8,19.94999981,13.39999962,26.5,Potatoes,0.0567,2
310,10579,2010,0.079872894,-89.89339486,44.06095661,6,16.1,8,19.94999981,13.39999962,26.5,Potatoes,0.0567,9
311,10580,2010,0.079872894,-89.89339486,44.06095661,1.2,9.1,8,19.94999981,13.39999962,26.5,Potatoes,0.0567,16
312,10581,2010,0.079872894,-89.89339486,44.06095661,2.1,6.4,8,19.94999981,13.39999962,26.5,Potatoes,0.0567,23
313,10582,2010,0.079872894,-89.89339486,44.06095661,1.3,0.5,8,19.94999981,13.39999962,26.5,Potatoes,0.0567,30
314,1061,2017,0.19224,-89.49989215,43.73762047,0,0,7,21.74999953,15.19999981,28.29999924,Potatoes,0.119,3
315,10617,2015,0.08756,-89.73502029,43.95766094,0,0,5,13.9000001,6.800000191,21,Potatoes,0.0474,21
316,10618,2015,0.08756,-89.73502029,43.95766094,0,0,5,13.9000001,6.800000191,21,Potatoes,0.0474,29
317,10619,2015,0.08756,-89.73502029,43.95766094,0,0,6,18.85000038,12,25.70000076,Potatoes,0.0474,4
318,1062,2017,0.19224,-89.49989215,43.73762047,3,0,7,21.74999953,15.19999981,28.29999924,Potatoes,0.119,10
319,10620,2015,0.08756,-89.73502029,43.95766094,4,0,6,18.85000038,12,25.70000076,Potatoes,0.0474,11
320,10621,2015,0.08756,-89.73502029,43.95766094,4.3,0.5,6,18.85000038,12,25.70000076,Potatoes,0.0474,17
321,10622,2015,0.08756,-89.73502029,43.95766094,2.3,5.5,6,18.85000038,12,25.70000076,Potatoes,0.0474,25
322,10623,2015,0.08756,-89.73502029,43.95766094,1.7,15,6,18.85000038,12,25.70000076,Potatoes,0.0474,30
323,10624,2015,0.08756,-89.73502029,43.95766094,2.3,8,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0474,7
324,10625,2015,0.08756,-89.73502029,43.95766094,0.8,5.7,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0474,14
325,10626,2015,0.08756,-89.73502029,43.95766094,0,0,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0474,21
326,10627,2015,0.08756,-89.73502029,43.95766094,0,0,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0474,21
327,10628,2015,0.08756,-89.73502029,43.95766094,0,2.5,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0474,21
328,10629,2015,0.08756,-89.73502029,43.95766094,0.5,3.5,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0474,28
329,1063,2017,0.19224,-89.49989215,43.73762047,3.7,15,7,21.74999953,15.19999981,28.29999924,Potatoes,0.119,17
330,10630,2015,0.08756,-89.73502029,43.95766094,9.3,6.5,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0474,4
331,10631,2015,0.08756,-89.73502029,43.95766094,5.3,2,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0474,11
332,1064,2017,0.19224,-89.49989215,43.73762047,1.3,4.7,7,21.74999953,15.19999981,28.29999924,Potatoes,0.119,24
333,10645,2007,0.199392709,-89.72998481,43.98618199,0.5,0,5,14.00000024,6.900000095,21.10000038,Potatoes,0.056603774,29
334,10646,2007,0.199392709,-89.72998481,43.98618199,0.5,0,6,18.89999962,12,25.79999924,Potatoes,0.056603774,4
335,10647,2007,0.199392709,-89.72998481,43.98618199,0.5,0,6,18.89999962,12,25.79999924,Potatoes,0.056603774,15
336,10648,2007,0.199392709,-89.72998481,43.98618199,0.6,0.5,6,18.89999962,12,25.79999924,Potatoes,0.056603774,22
337,10649,2007,0.199392709,-89.72998481,43.98618199,0.6,0.5,6,18.89999962,12,25.79999924,Potatoes,0.056603774,29
338,1065,2017,0.19224,-89.49989215,43.73762047,1.7,15.7,7,21.74999953,15.19999981,28.29999924,Potatoes,0.119,31
339,10650,2007,0.199392709,-89.72998481,43.98618199,1.3,1,7,21.24999953,14.69999981,27.79999924,Potatoes,0.056603774,6
340,10651,2007,0.199392709,-89.72998481,43.98618199,0.5,1.1,7,21.24999953,14.69999981,27.79999924,Potatoes,0.056603774,13
341,10652,2007,0.199392709,-89.72998481,43.98618199,0.6,0.6,7,21.24999953,14.69999981,27.79999924,Potatoes,0.056603774,20
342,10653,2007,0.199392709,-89.72998481,43.98618199,0.5,0,7,21.24999953,14.69999981,27.79999924,Potatoes,0.056603774,27
343,10654,2007,0.199392709,-89.72998481,43.98618199,0.7,0.7,8,19.94999981,13.5,26.39999962,Potatoes,0.056603774,1
344,10655,2007,0.199392709,-89.72998481,43.98618199,1.9,2.9,8,19.94999981,13.5,26.39999962,Potatoes,0.056603774,8
345,10656,2007,0.199392709,-89.72998481,43.98618199,0.8,0.3,8,19.94999981,13.5,26.39999962,Potatoes,0.056603774,15
346,10657,2007,0.199392709,-89.72998481,43.98618199,1.7,1.5,8,19.94999981,13.5,26.39999962,Potatoes,0.056603774,22
347,10658,2010,0.054592709,-89.72998481,43.98618199,0,0,6,18.89999962,12,25.79999924,Potatoes,0.0579,1
348,10659,2010,0.054592709,-89.72998481,43.98618199,0,0,6,18.89999962,12,25.79999924,Potatoes,0.0579,7
349,1066,2017,0.19224,-89.49989215,43.73762047,2,8.3,8,20.44999981,14,26.89999962,Potatoes,0.119,7
350,10660,2010,0.054592709,-89.72998481,43.98618199,0.7,0,6,18.89999962,12,25.79999924,Potatoes,0.0579,14
351,10661,2010,0.054592709,-89.72998481,43.98618199,0.2,2.3,6,18.89999962,12,25.79999924,Potatoes,0.0579,21
352,10662,2010,0.054592709,-89.72998481,43.98618199,0.2,1.7,6,18.89999962,12,25.79999924,Potatoes,0.0579,28
353,10663,2010,0.054592709,-89.72998481,43.98618199,0,0.4,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0579,5
354,10664,2010,0.054592709,-89.72998481,43.98618199,0.4,0.6,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0579,12
355,10665,2010,0.054592709,-89.72998481,43.98618199,1.8,1.5,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0579,19
356,10666,2010,0.054592709,-89.72998481,43.98618199,1.1,2.6,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0579,26
357,10667,2010,0.054592709,-89.72998481,43.98618199,2,0.9,8,19.94999981,13.5,26.39999962,Potatoes,0.0579,2
358,10668,2010,0.054592709,-89.72998481,43.98618199,0.8,0.5,8,19.94999981,13.5,26.39999962,Potatoes,0.0579,9
359,10669,2010,0.054592709,-89.72998481,43.98618199,0.5,0.4,8,19.94999981,13.5,26.39999962,Potatoes,0.0579,16
360,1067,2017,0.19224,-89.49989215,43.73762047,2,8.3,8,20.44999981,14,26.89999962,Potatoes,0.119,14
361,10670,2010,0.054592709,-89.72998481,43.98618199,1.3,0,8,19.94999981,13.5,26.39999962,Potatoes,0.0579,23
362,10671,2014,0.07406,-89.72998481,43.98618199,0,0,5,14.00000024,6.900000095,21.10000038,Potatoes,0.0546,11
363,10672,2014,0.07406,-89.72998481,43.98618199,0,0,5,14.00000024,6.900000095,21.10000038,Potatoes,0.0546,27
364,10673,2014,0.07406,-89.72998481,43.98618199,0,0,6,18.89999962,12,25.79999924,Potatoes,0.0546,9
365,10674,2014,0.07406,-89.72998481,43.98618199,1,0,6,18.89999962,12,25.79999924,Potatoes,0.0546,16
366,10675,2014,0.07406,-89.72998481,43.98618199,1.3,3,6,18.89999962,12,25.79999924,Potatoes,0.0546,23
367,10676,2014,0.07406,-89.72998481,43.98618199,1.2,2,6,18.89999962,12,25.79999924,Potatoes,0.0546,30
368,10677,2014,0.07406,-89.72998481,43.98618199,1.7,19.3,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0546,7
369,10678,2014,0.07406,-89.72998481,43.98618199,0.3,1.5,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0546,14
370,10679,2014,0.07406,-89.72998481,43.98618199,0.3,1.8,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0546,20
371,1068,2017,0.19224,-89.49989215,43.73762047,5.5,2,8,20.44999981,14,26.89999962,Potatoes,0.119,21
372,10680,2014,0.07406,-89.72998481,43.98618199,2.3,4,7,21.24999953,14.69999981,27.79999924,Potatoes,0.0546,28
373,10681,2014,0.07406,-89.72998481,43.98618199,1.3,0.8,8,19.94999981,13.5,26.39999962,Potatoes,0.0546,4
374,10682,2014,0.07406,-89.72998481,43.98618199,4,1,8,19.94999981,13.5,26.39999962,Potatoes,0.0546,11
375,10683,2014,0.07406,-89.72998481,43.98618199,2.7,0.9,8,19.94999981,13.5,26.39999962,Potatoes,0.0546,18
376,10684,2014,0.07406,-89.72998481,43.98618199,0,0,8,19.94999981,13.5,26.39999962,Potatoes,0.0546,25
377,10685,2014,0.04878,-89.7529809,44.09385644,0,0,5,13.8499999,6.699999809,21,Potatoes,0.064,28
378,10686,2014,0.04878,-89.7529809,44.09385644,0,0,5,13.8499999,6.699999809,21,Potatoes,0.064,28
379,10687,2014,0.04878,-89.7529809,44.09385644,0,0,6,18.79999972,11.80000019,25.79999924,Potatoes,0.064,2
380,10688,2014,0.04878,-89.7529809,44.09385644,0.5,0,6,18.79999972,11.80000019,25.79999924,Potatoes,0.064,2
381,10689,2014,0.04878,-89.7529809,44.09385644,0.2,0,6,18.79999972,11.80000019,25.79999924,Potatoes,0.064,9
382,1069,2017,0.19224,-89.49989215,43.73762047,0.4,0.8,8,20.44999981,14,26.89999962,Potatoes,0.119,28
383,10690,2014,0.04878,-89.7529809,44.09385644,0.5,0,6,18.79999972,11.80000019,25.79999924,Potatoes,0.064,16
384,10691,2014,0.04878,-89.7529809,44.09385644,1,15,6,18.79999972,11.80000019,25.79999924,Potatoes,0.064,23
385,10692,2014,0.04878,-89.7529809,44.09385644,1,15,6,18.79999972,11.80000019,25.79999924,Potatoes,0.064,23
386,10693,2014,0.04878,-89.7529809,44.09385644,0.5,11,6,18.79999972,11.80000019,25.79999924,Potatoes,0.064,30
387,10694,2014,0.04878,-89.7529809,44.09385644,0.4,4,7,21.19999981,14.60000038,27.79999924,Potatoes,0.064,7
388,10695,2014,0.04878,-89.7529809,44.09385644,2.7,9.7,7,21.19999981,14.60000038,27.79999924,Potatoes,0.064,14
389,10696,2014,0.04878,-89.7529809,44.09385644,2.1,2,7,21.19999981,14.60000038,27.79999924,Potatoes,0.064,21
390,10697,2014,0.04878,-89.7529809,44.09385644,6.7,4.7,7,21.19999981,14.60000038,27.79999924,Potatoes,0.064,28
391,10698,2014,0.04878,-89.7529809,44.09385644,7.3,3,8,19.89999962,13.39999962,26.39999962,Potatoes,0.064,4
392,10699,2014,0.04878,-89.7529809,44.09385644,17.3,6,8,19.89999962,13.39999962,26.39999962,Potatoes,0.064,11
393,107,2008,0.222505884,-89.59289972,43.99289196,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.1622,2
394,1070,2015,0.10864,-89.50824027,43.74520986,0,0,5,14.34999991,7.300000191,21.39999962,Potatoes,0.0788,18
395,10700,2014,0.04878,-89.7529809,44.09385644,1,0.1,8,19.89999962,13.39999962,26.39999962,Potatoes,0.064,18
396,10701,2014,0.04878,-89.7529809,44.09385644,7,6,8,19.89999962,13.39999962,26.39999962,Potatoes,0.064,25
397,10702,2014,0.04878,-89.7529809,44.09385644,3,1,9,15.24999952,8.699999809,21.79999924,Potatoes,0.064,2
398,10703,2016,0.0516,-89.7529809,44.09385644,0,0,5,13.8499999,6.699999809,21,Potatoes,0.0587,31
399,10704,2016,0.0516,-89.7529809,44.09385644,0.1,0,6,18.79999972,11.80000019,25.79999924,Potatoes,0.0587,7
400,10705,2016,0.0516,-89.7529809,44.09385644,0,0,6,18.79999972,11.80000019,25.79999924,Potatoes,0.0587,14
401,10706,2016,0.0516,-89.7529809,44.09385644,1,0,6,18.79999972,11.80000019,25.79999924,Potatoes,0.0587,15
402,10707,2016,0.0516,-89.7529809,44.09385644,2.3,3.5,6,18.79999972,11.80000019,25.79999924,Potatoes,0.0587,21
403,10708,2016,0.0516,-89.7529809,44.09385644,1.5,11.3,6,18.79999972,11.80000019,25.79999924,Potatoes,0.0587,28
404,10709,2016,0.0516,-89.7529809,44.09385644,1,12.7,7,21.19999981,14.60000038,27.79999924,Potatoes,0.0587,5
405,1071,2015,0.10864,-89.50824027,43.74520986,0,0,5,14.34999991,7.300000191,21.39999962,Potatoes,0.0788,28
406,10710,2016,0.0516,-89.7529809,44.09385644,0.4,2.7,7,21.19999981,14.60000038,27.79999924,Potatoes,0.0587,12
407,10711,2016,0.0516,-89.7529809,44.09385644,0,0,7,21.19999981,14.60000038,27.79999924,Potatoes,0.0587,18
408,10712,2016,0.0516,-89.7529809,44.09385644,2.7,16.7,7,21.19999981,14.60000038,27.79999924,Potatoes,0.0587,19
409,10713,2016,0.0516,-89.7529809,44.09385644,4.7,3.3,7,21.19999981,14.60000038,27.79999924,Potatoes,0.0587,26
410,10714,2016,0.0516,-89.7529809,44.09385644,6.5,5,8,19.89999962,13.39999962,26.39999962,Potatoes,0.0587,2
411,10715,2016,0.0516,-89.7529809,44.09385644,6,3.7,8,19.89999962,13.39999962,26.39999962,Potatoes,0.0587,9
412,10716,2016,0.0516,-89.7529809,44.09385644,4,35,8,19.89999962,13.39999962,26.39999962,Potatoes,0.0587,15
413,10717,2016,0.0516,-89.7529809,44.09385644,4.7,11.7,8,19.89999962,13.39999962,26.39999962,Potatoes,0.0587,23
414,10718,2016,0.0516,-89.7529809,44.09385644,3.5,3.5,8,19.89999962,13.39999962,26.39999962,Potatoes,0.0587,30
415,10719,2016,0.0516,-89.7529809,44.09385644,3.5,1,9,15.24999952,8.699999809,21.79999924,Potatoes,0.0587,6
416,1072,2015,0.10864,-89.50824027,43.74520986,1.7,0,6,19.5,12.60000038,26.39999962,Potatoes,0.0788,4
417,1073,2015,0.10864,-89.50824027,43.74520986,0.4,0,6,19.5,12.60000038,26.39999962,Potatoes,0.0788,11
418,10736,2018,0.06478,-89.72509784,44.12285618,0.3,0,5,13.69999957,6.599999905,20.79999924,Potatoes,0.0719,29
419,10737,2018,0.06478,-89.72509784,44.12285618,7.3,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.0719,5
420,10738,2018,0.06478,-89.72509784,44.12285618,8.3,1,6,18.70000029,11.80000019,25.60000038,Potatoes,0.0719,12
421,10739,2018,0.06478,-89.72509784,44.12285618,3,6,6,18.70000029,11.80000019,25.60000038,Potatoes,0.0719,19
422,1074,2015,0.10864,-89.50824027,43.74520986,2.3,1.5,6,19.5,12.60000038,26.39999962,Potatoes,0.0788,18
423,10740,2018,0.06478,-89.72509784,44.12285618,0.5,4,6,18.70000029,11.80000019,25.60000038,Potatoes,0.0719,26
424,10741,2018,0.06478,-89.72509784,44.12285618,2.7,7.7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.0719,3
425,10742,2018,0.06478,-89.72509784,44.12285618,2.3,7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.0719,10
